index,voted
299,0.7970822632771029
300,0.8511865443609864
301,0.7347897870775978
302,0.7477878599978155
303,0.4247205297850629
304,0.9229096406463856
305,0.8499822999479929
306,0.5051990347726908
307,0.4503373337494485
308,0.5229967824940994
309,0.7218056795275136
310,0.4873611480281322
311,0.758346335403632
312,0.5762077337025233
313,0.7450145327757854
314,0.4383800252065814
315,0.9439346791104067
316,0.44543400782132
317,0.4761246058483586
318,0.4512401325531427
319,0.3502029745612593
320,0.49460126161775336
321,0.5111786279715256
322,0.6204022180163671
323,0.43278242593499644
324,0.5171476998961473
325,0.4168827307743945
326,0.3751864195091257
327,0.38886039864318706
328,0.3262376589974057
329,0.8253218446681224
330,0.9407731345530866
331,0.3356668836371946
332,0.3862808736623413
333,0.7059057951365758
334,0.9504166500954795
335,0.7533401780414698
336,0.45564766455575034
337,0.6353848385516322
338,0.5779865996363477
339,0.8566057057886285
340,0.8256220321371422
341,0.3478102563057323
342,0.7097594155631056
343,0.31058343393662685
344,0.5722699389914075
345,0.38356410940276603
346,0.4023235168819874
347,0.8148233665553031
348,0.38088566072813973
349,0.35348474191172236
350,0.9310393258717058
351,0.9429158434526782
352,0.2724150005367431
353,0.4206938474046678
354,0.8128597234815156
355,0.28581980219658987
356,0.6898283949363205
357,0.4336320978869092
358,0.9708912944906443
359,0.3059952524154636
360,0.8233062202040435
361,0.7781583976469202
362,0.6083958182506012
363,0.709729050270964
364,0.5373717889043107
365,0.7394977196355841
366,0.5704469515247144
367,0.6245883722968362
368,0.28304358208691455
369,0.37296552953958567
370,0.3805645292637712
371,0.6271085009282983
372,0.27178269583762527
373,0.695985867069277
374,0.33557236976530885
375,0.8886668255477158
376,0.3666684762916919
377,0.4331616796471069
378,0.48805876676828036
379,0.35659959195250446
380,0.6350439282738094
381,0.7411206183143765
382,0.5731921735393998
383,0.4909084439272682
384,0.37397271761752693
385,0.3632726259322734
386,0.4247330287179134
387,0.4255589231438202
388,0.6919068760080508
389,0.3873341562124897
390,0.5598387935146084
391,0.701401766060151
392,0.3804916594995822
393,0.47609838489183315
394,0.34511722899919356
395,0.6326635598633805
396,0.387384832901513
397,0.4761820547525515
398,0.7519323553772724
399,0.31185535459697167
400,0.4299394713076912
401,0.8524400660367943
402,0.5734990631705791
403,0.9608926308720965
404,0.3866550858379499
405,0.43481499688238573
406,0.28712599750451634
407,0.37597580281214865
408,0.3892125186206406
409,0.5597708183744587
410,0.3930358408012318
411,0.5196945845698461
412,0.551961543317884
413,0.5727408956415777
414,0.43617211949099954
415,0.4662709472843643
416,0.44271348811218375
417,0.8919128554401269
418,0.9140892896349566
419,0.491514794848847
420,0.6376379392878527
421,0.426565188872015
422,0.36499663625008266
423,0.4699994149853599
424,0.3034120392583647
425,0.26929141003693435
426,0.3176129905535081
427,0.42987413368409366
428,0.4016911900368089
429,0.266207565711892
430,0.3458880751951605
431,0.2683133304235887
432,0.33808299835470484
433,0.42301204688583266
434,0.508194445292058
435,0.3203673478806048
436,0.6303730388826179
437,0.5133345932697038
438,0.43136380743565944
439,0.9234780494715924
440,0.5192016658376355
441,0.4112170950266929
442,0.506977107132103
443,0.5345394955992527
444,0.41781800342972336
445,0.3432837207076584
446,0.37503313920257525
447,0.4354028104283776
448,0.3466384390061869
449,0.6712652781362092
450,0.3894429588279021
451,0.5095171976490667
452,0.4016968891864762
453,0.5080097755006582
454,0.36054445289452675
455,0.3802872819041924
456,0.5727340605747929
457,0.7388776536279832
458,0.5763092230615668
459,0.9338681638124301
460,0.41269762166590773
461,0.25300976209332715
462,0.9218167365433944
463,0.6621172133328956
464,0.3560004250939606
465,0.3751224326526385
466,0.34810089199621547
467,0.837368944859275
468,0.5186301931827891
469,0.6058100455815442
470,0.7876820834435937
471,0.704651520229206
472,0.5977458818162819
473,0.4194159071426637
474,0.5059763889037453
475,0.6424326539553473
476,0.5135116504322315
477,0.796551952949474
478,0.7789765586190026
479,0.9304943671964255
480,0.3699807499543703
481,0.6498061434992196
482,0.3737623396908383
483,0.5139999687288203
484,0.9457446099853871
485,0.9272138309275849
486,0.4257829791832859
487,0.28868812115665204
488,0.3921923698412055
489,0.3428086814156875
490,0.6254382337338972
491,0.31769974237003673
492,0.49308784244257536
493,0.5039362996945318
494,0.8216108914959572
495,0.5579270332605365
496,0.3785627550601256
497,0.7925204851808539
498,0.3780783369957172
499,0.3714597606567111
500,0.5060573918791559
501,0.8305070204802864
502,0.5023556871479198
503,0.4116629038522222
504,0.29895875928544874
505,0.5114292994467715
506,0.4098458070613767
507,0.4507948834697106
508,0.40206460766452734
509,0.632098536848421
510,0.4866032129741425
511,0.640777222808213
512,0.5470800611822658
513,0.53571841391582
514,0.8033180652910571
515,0.42826036961623654
516,0.37158144869241033
517,0.37886211722258173
518,0.312495254504898
519,0.7367110338993456
520,0.49473044221870327
521,0.5201207096955222
522,0.847545166506916
523,0.3587757863601981
524,0.24677605875710293
525,0.8640808776146068
526,0.9097175268398412
527,0.7801797070383335
528,0.9504380683035017
529,0.8463988414937664
530,0.9395113746655123
531,0.4865623544106031
532,0.3758726937378094
533,0.5243975037693062
534,0.30757477961558105
535,0.3783609606127875
536,0.48524244924967713
537,0.4583533799524601
538,0.46062615019180364
539,0.32718861065130994
540,0.4623572922582009
541,0.48097895817022973
542,0.9333930475500667
543,0.3953293468603066
544,0.5184726149320186
545,0.5098128561574706
546,0.9191073949425377
547,0.3042049000784334
548,0.8599964113482077
549,0.5576089739165955
550,0.33854321488978334
551,0.3843323443374949
552,0.26037976220441855
553,0.7555109508201864
554,0.3235488910633226
555,0.4046243178328006
556,0.39060068487026894
557,0.7987654993106285
558,0.4693659393773168
559,0.6809230910754187
560,0.6156907096830139
561,0.5276060144645961
562,0.41255238783951736
563,0.9338885037378404
564,0.5228694770692353
565,0.8431350230375824
566,0.3902131617789371
567,0.4814101939176482
568,0.9555746455221573
569,0.42619834183540695
570,0.46823036249389
571,0.8736670488761217
572,0.4607939523346242
573,0.8052550231221423
574,0.4376280025378166
575,0.816416926800196
576,0.4118085987753794
577,0.5365989328054842
578,0.7386442582037427
579,0.8188875270100605
580,0.3593283123830966
581,0.8170855128529197
582,0.652989471375382
583,0.4102554389799022
584,0.719802795186677
585,0.7914685271058229
586,0.3625065063363535
587,0.509944382144741
588,0.674185903614902
589,0.33227003412793393
590,0.7920521678898504
591,0.3227256542692911
592,0.5066377397752589
593,0.25811001136773576
594,0.4371261083057434
595,0.49914677877679803
596,0.35136207085702725
597,0.4462027786509553
598,0.6377145986747402
599,0.5803228936715512
600,0.519546672195972
601,0.3665923969075924
602,0.8791512099259275
603,0.7107658482693129
604,0.4355575635466369
605,0.43895146152615044
606,0.31485089983320164
607,0.31208307758508125
608,0.8118054624018085
609,0.5678261116619655
610,0.36901886439886056
611,0.51798210986307
612,0.47699945993051013
613,0.45640223441238553
614,0.29365839867230087
615,0.32479720004983365
616,0.3899804026828289
617,0.3131389200855379
618,0.4612066558517831
619,0.6960745776578232
620,0.25064212758019294
621,0.5385640732545897
622,0.47050393974321136
623,0.3462970089990667
624,0.5001465905903174
625,0.3513538717084925
626,0.5517062730496641
627,0.7735216414998742
628,0.9476168176978693
629,0.8805230011524129
630,0.8449568344811899
631,0.3925326100498192
632,0.7620781161977984
633,0.36671516451422037
634,0.5097813121484687
635,0.8729180661524873
636,0.3240404244898416
637,0.4705463565761929
638,0.29431753179791015
639,0.7008013556824535
640,0.7419254207619489
641,0.530561628978028
642,0.3974889206847532
643,0.5092127047875245
644,0.38668069499067204
645,0.4963533364350368
646,0.8270436190720125
647,0.6586045100698378
648,0.3671010788648288
649,0.42763091685697474
650,0.9404744932274136
651,0.4019154656771972
652,0.7602330114785943
653,0.3220213951520012
654,0.43643486569463685
655,0.5502197048676885
656,0.3475129031440221
657,0.4061980220175529
658,0.8663769757663684
659,0.7557850484845566
660,0.5104428440206353
661,0.8221898084185341
662,0.4354928034168663
663,0.7586914899810403
664,0.7863547824541759
665,0.4038118439515392
666,0.5792786984884729
667,0.35495085783857655
668,0.801371265371862
669,0.5483444859905705
670,0.35435848479104454
671,0.47708626564486156
672,0.8809424806112792
673,0.9523637438540552
674,0.37711146483216956
675,0.3658911960701936
676,0.8959696952792994
677,0.35868528960425944
678,0.798170542004466
679,0.3813480988700333
680,0.3995052763584117
681,0.951812064880111
682,0.8899580614038873
683,0.5900707454961293
684,0.3686145064488664
685,0.7120054916184504
686,0.3446395117523866
687,0.5996670755459553
688,0.46401934383675236
689,0.5002312946966718
690,0.31022277286223604
691,0.5864958163385409
692,0.9372023621397122
693,0.5587000966509136
694,0.34520448323018305
695,0.48573723712564787
696,0.9192951273575534
697,0.3591809641236628
698,0.5662772592682425
699,0.2568811176592914
700,0.39772488873517836
701,0.47084962111767886
702,0.363058327435646
703,0.4345390248678866
704,0.9428369255179386
705,0.9144910967028226
706,0.7109039931885958
707,0.8624663730662251
708,0.7144894772819126
709,0.544432023082923
710,0.8330752537533535
711,0.4609444799002898
712,0.36539256000801634
713,0.4018018188727645
714,0.923624356828296
715,0.8236351261226437
716,0.4611609734775544
717,0.7027472472780332
718,0.4533164302908272
719,0.3533934701615673
720,0.7559010732895913
721,0.9308660778099046
722,0.3637099517340103
723,0.9221898423137543
724,0.34499840946236066
725,0.306483542830002
726,0.6473699375009491
727,0.9502276738575288
728,0.2812628968092412
729,0.5215417755042766
730,0.7774573286376052
731,0.747008443205243
732,0.9016511787683821
733,0.5738239234431947
734,0.3971088448630656
735,0.8372140446873697
736,0.9630558955208146
737,0.8044927921912008
738,0.8274560174218607
739,0.49964761941891794
740,0.46257509319198337
741,0.8844598616748379
742,0.9142071792480678
743,0.7356233749635405
744,0.8640400106664892
745,0.4193357279230481
746,0.39967320938706724
747,0.3408228623482667
748,0.383752509561254
749,0.5235394813698536
750,0.43681751316400214
751,0.8118931721272099
752,0.3906341758676306
753,0.7406997376106793
754,0.3230134167552597
755,0.7186005572380135
756,0.789198006055766
757,0.42645700771560024
758,0.7610883591949231
759,0.4585147976943191
760,0.4426205418873859
761,0.8364386531211321
762,0.42144792451230123
763,0.3251725878826254
764,0.6324514204253067
765,0.3538950225988353
766,0.9399168507855888
767,0.4870317712498937
768,0.8244637691095485
769,0.8655487020014326
770,0.3734548492126479
771,0.6936922018982395
772,0.8995692618931401
773,0.7886057483433885
774,0.3632790397592515
775,0.42281718154158243
776,0.39209410148458423
777,0.2524959078539167
778,0.3863765512956843
779,0.6840843063502406
780,0.823202801410214
781,0.729102159686222
782,0.4013118345416435
783,0.5734170677787453
784,0.85422407933535
785,0.36715057140754537
786,0.37564063526820385
787,0.2811316480889912
788,0.32900458056386145
789,0.3538551840517288
790,0.360360618529115
791,0.38261313317272627
792,0.5069686860955833
793,0.487089549115075
794,0.7380217244118964
795,0.5489677515586511
796,0.4058174076915888
797,0.6098138401867934
798,0.34364298416460093
799,0.34428829456809895
800,0.882842552744354
801,0.6084768955980114
802,0.6542961020606403
803,0.8098660854998005
804,0.4427296423347094
805,0.3965028835047815
806,0.4203643715029293
807,0.31330836244833904
808,0.39963701629148174
809,0.4775651457588228
810,0.6914478495940214
811,0.35535779698037234
812,0.4242432708044644
813,0.5578237009705752
814,0.9192141599549521
815,0.37022289249555357
816,0.5581713097405226
817,0.7525870939202416
818,0.4229430278589756
819,0.8105231826054243
820,0.3614734047027656
821,0.9596793986703037
822,0.4354928460202187
823,0.32407366229074913
824,0.9447876212251893
825,0.46168916194575366
826,0.4810942431481127
827,0.68802495099251
828,0.6682620931936434
829,0.5480544882873737
830,0.3308283041209918
831,0.45958362004998915
832,0.7308440511536087
833,0.23456163902293856
834,0.47912251743594964
835,0.9004714250121507
836,0.26352437057705275
837,0.29302362784180375
838,0.28098994708791597
839,0.3750472749886629
840,0.3937500633315827
841,0.3075130163073534
842,0.8764164590571629
843,0.6163318741934264
844,0.38529165285593897
845,0.40144687987672095
846,0.5530776060618882
847,0.38443159604377125
848,0.7775696539900142
849,0.2043456370627026
850,0.5344415581449194
851,0.5122367764613611
852,0.7503906983224171
853,0.6076571740339242
854,0.3166307456676805
855,0.9123600583039805
856,0.5990321459362405
857,0.4674334690110456
858,0.4132148939029661
859,0.3599828884192786
860,0.8217095065917884
861,0.5413437285124805
862,0.4390378259080612
863,0.405303693308179
864,0.5401187736230683
865,0.7614371204635318
866,0.4672742254028545
867,0.2858807012897482
868,0.3688574026301903
869,0.2682076431073459
870,0.3456378762041836
871,0.43112115960415215
872,0.4445620576807536
873,0.7475091193817246
874,0.38865515189745087
875,0.4291189316968187
876,0.4152039527776754
877,0.3933586982590318
878,0.3128581947947746
879,0.5321210067741603
880,0.6742259506145379
881,0.5072018669667908
882,0.7229863062240282
883,0.8911022836475672
884,0.4977426479865669
885,0.5116100848821237
886,0.44747944937954204
887,0.7376083945935283
888,0.5206322937121858
889,0.5592752876956952
890,0.7627939585132973
891,0.6183121320572744
892,0.3367181643114672
893,0.37505588996825995
894,0.4549504164373224
895,0.3774655146473756
896,0.5191727721555597
897,0.942746972377854
898,0.9198008017743976
899,0.7633013136931547
900,0.8396612500721403
901,0.5652951697534307
902,0.37542257979602045
903,0.5408001267137007
904,0.4426601460944379
905,0.4171669339182566
906,0.4282269538243722
907,0.30307081963385957
908,0.352262058789838
909,0.7737754537453999
910,0.38812514954127764
911,0.417082367989374
912,0.4461042774923849
913,0.39924931887481674
914,0.43306714426151977
915,0.2549125545885989
916,0.8122970945267648
917,0.7125602509626981
918,0.38234737041172456
919,0.5044952089479897
920,0.27789552992719574
921,0.29050720000964997
922,0.3526104059586354
923,0.9204128866889861
924,0.5057455701558403
925,0.40781222645231247
926,0.6817895494181538
927,0.30610456122655555
928,0.905069323840355
929,0.27998969187498984
930,0.5106976732460268
931,0.5522400023540901
932,0.7383822127498529
933,0.9020179339295046
934,0.335038297486039
935,0.4458251217718372
936,0.37879194253119924
937,0.8414818405230324
938,0.8042382249904169
939,0.3844827552049024
940,0.5741964455790093
941,0.3298551752535485
942,0.41284398661583016
943,0.3351565521349193
944,0.42140900366686335
945,0.9272449882119549
946,0.4592093367876325
947,0.7822817180220718
948,0.3912951848459206
949,0.40264064181108106
950,0.5068406936793989
951,0.3178905081863345
952,0.5073719510653895
953,0.5220154685690626
954,0.35182864844909006
955,0.3337991641375453
956,0.362093200828433
957,0.3063096418960114
958,0.8148260137401165
959,0.5153694521915791
960,0.5528345757777645
961,0.3323748941510127
962,0.41859727992314705
963,0.30598085120917723
964,0.29647939720301725
965,0.8708303835811599
966,0.32506547634186705
967,0.5277558464686586
968,0.8635512857153923
969,0.47838225468571977
970,0.5354143589124729
971,0.3678637129880798
972,0.4984858232373841
973,0.5151495658778732
974,0.48691185825348166
975,0.5156993652123534
976,0.4865181379752714
977,0.9591245561804307
978,0.41770940202532364
979,0.49752344745315513
980,0.8452333654623644
981,0.3990108041327622
982,0.9348926573947905
983,0.3978439990717905
984,0.5727559953787734
985,0.9275775577749764
986,0.6442980818323704
987,0.6328267464863025
988,0.47374485871300615
989,0.3911867850607646
990,0.41881722067280164
991,0.419924574346245
992,0.7950343213713819
993,0.4180886344909264
994,0.542522954623594
995,0.33195867759209197
996,0.5721974065310754
997,0.3595607606377294
998,0.5314292739193381
999,0.25093972964313543
1000,0.4138335081272588
1001,0.4217159675604096
1002,0.461259293745477
1003,0.2823693494380217
1004,0.8182955815218756
1005,0.5806096266535697
1006,0.2968245310016578
1007,0.571691600789534
1008,0.5487141732073537
1009,0.47547373470164994
1010,0.3661417965159825
1011,0.4450507254157463
1012,0.5084959149986624
1013,0.46112910898979914
1014,0.8737214995302898
1015,0.5700712398843474
1016,0.940717340924687
1017,0.3953930299328306
1018,0.4256435005496883
1019,0.3878033138295129
1020,0.649756776776179
1021,0.8046579218641075
1022,0.5372669340770277
1023,0.41394898891505477
1024,0.3875949035404354
1025,0.3479660544175877
1026,0.4172779166347857
1027,0.3857580633617805
1028,0.36934411326454475
1029,0.33495754047049786
1030,0.778810609682335
1031,0.9168603928857522
1032,0.8272853813890274
1033,0.35779508702644464
1034,0.4103159220397128
1035,0.6679330144749911
1036,0.5949604204768882
1037,0.38710767121052925
1038,0.5209345850756026
1039,0.9080250679189401
1040,0.48736601674108687
1041,0.3981006547271519
1042,0.36800369943650924
1043,0.407313047951463
1044,0.8961314751945767
1045,0.35570670464503845
1046,0.3408147233231829
1047,0.7238830057640934
1048,0.4151201370854669
1049,0.42517753384174145
1050,0.8310116546542856
1051,0.7199312677899422
1052,0.46493079107986146
1053,0.52023387996954
1054,0.7043853740010605
1055,0.29312536873285816
1056,0.797546312468775
1057,0.6076349381238092
1058,0.3735646249989551
1059,0.3298327743612323
1060,0.38008557773462065
1061,0.47473241856031984
1062,0.349653816161694
1063,0.4511660048915728
1064,0.5627909726113725
1065,0.40881941593049165
1066,0.7730179489650802
1067,0.36274203841268626
1068,0.3787013358378893
1069,0.45121081867014007
1070,0.40022375286598083
1071,0.8186301451066006
1072,0.37096247755314643
1073,0.37343648818745695
1074,0.8256329766517975
1075,0.3588726835989103
1076,0.4529387675985512
1077,0.9031618701296612
1078,0.37951479619985734
1079,0.8262179704584045
1080,0.963291650796883
1081,0.32532458338688025
1082,0.4191979826052712
1083,0.9461225146926894
1084,0.31259372920777234
1085,0.422182291522476
1086,0.429343368080634
1087,0.6295773073255039
1088,0.6124700355221996
1089,0.8084971869457113
1090,0.4842395440062172
1091,0.3879171580615681
1092,0.5402928477436574
1093,0.3850618585385779
1094,0.2974516169426471
1095,0.2980266442081421
1096,0.794638853968522
1097,0.9588943886151102
1098,0.94283053159943
1099,0.5932350763292665
1100,0.41713125042689486
1101,0.43654299609629926
1102,0.5404003180482085
1103,0.917322052870106
1104,0.43737619449137327
1105,0.5728140531786174
1106,0.2752289563322116
1107,0.5762616216244734
1108,0.5637503840804562
1109,0.551941858251625
1110,0.45172824843252224
1111,0.4214959850459746
1112,0.29619647004613703
1113,0.42627735169106923
1114,0.9006867406420261
1115,0.756611766331699
1116,0.8574554092362141
1117,0.4215303845724498
1118,0.5782869712578954
1119,0.5007114136858174
1120,0.3921222670061541
1121,0.6439795405490645
1122,0.5140708562305704
1123,0.7396050518419517
1124,0.691544109651454
1125,0.523792490548856
1126,0.6828395525613811
1127,0.8479865492921435
1128,0.3759901641167724
1129,0.4215738095075247
1130,0.5473919607715092
1131,0.5590487387482118
1132,0.42458964721885667
1133,0.5587292475809394
1134,0.45251716511274503
1135,0.7932996521652957
1136,0.3131632901299866
1137,0.24792627204034182
1138,0.5789574706001456
1139,0.4638356883777684
1140,0.7767010132565134
1141,0.8148903557788025
1142,0.5091444026959814
1143,0.521958473860835
1144,0.35201940606718796
1145,0.4096045949597344
1146,0.48313865404297385
1147,0.5435954201072427
1148,0.5433945347128589
1149,0.8174066184788759
1150,0.41061067964954717
1151,0.7617693182174275
1152,0.32398958970928543
1153,0.7859391415569489
1154,0.36203132723779136
1155,0.34080777943564566
1156,0.22635172733505313
1157,0.3626521917337839
1158,0.4230717940586663
1159,0.39216389525473083
1160,0.9356390736180332
1161,0.2917893202938062
1162,0.4817831453662542
1163,0.308484016817587
1164,0.4743378276149028
1165,0.2533775702633755
1166,0.3563097630916762
1167,0.30577286720818947
1168,0.49991827532301364
1169,0.8942573437031043
1170,0.45469639469788586
1171,0.5978712169760533
1172,0.40137039735442626
1173,0.917842427366978
1174,0.4037896320531864
1175,0.28540503286144325
1176,0.801028753487364
1177,0.8052444994733441
1178,0.5335624402044731
1179,0.7970799414715999
1180,0.4813187186551257
1181,0.8473584189166905
1182,0.3646410358447269
1183,0.3420311061789823
1184,0.42443516084652927
1185,0.35829336033824516
1186,0.31749281252074096
1187,0.9413152902922315
1188,0.8507888944733791
1189,0.7131651891536476
1190,0.39512996229019176
1191,0.39414222675549615
1192,0.8364854129127436
1193,0.4163862562532208
1194,0.40566918621893316
1195,0.6923752456196333
1196,0.43255335921915555
1197,0.44017146997094275
1198,0.6105815688253929
1199,0.41649397322141546
1200,0.48710119909883237
1201,0.9038453849295719
1202,0.5801240793416561
1203,0.5778398141913486
1204,0.43567568168608534
1205,0.36501026585959107
1206,0.72533351687444
1207,0.8448896186558161
1208,0.3411303607683036
1209,0.9394785487341241
1210,0.4142789254678683
1211,0.4748776974820886
1212,0.8185784227681526
1213,0.5957118908301618
1214,0.5759107621768073
1215,0.3771419135585306
1216,0.47746876573935726
1217,0.28938760647858874
1218,0.2545023376263706
1219,0.7500286021172847
1220,0.7116142176105188
1221,0.9436981804247105
1222,0.3589852886737109
1223,0.506192340907497
1224,0.6278779131134474
1225,0.6168070470772873
1226,0.3837817249537203
1227,0.3383767076364335
1228,0.35460385488874957
1229,0.3138712673161008
1230,0.3703436040664363
1231,0.5805669135126669
1232,0.2571104123149485
1233,0.741248133539524
1234,0.5806846477512432
1235,0.32243333486883247
1236,0.4113223977656654
1237,0.3790632990505997
1238,0.758761568230158
1239,0.332755930580517
1240,0.36677418069863954
1241,0.2786113808710166
1242,0.36075040079514903
1243,0.29582973932888174
1244,0.5620933358568151
1245,0.5535699058376902
1246,0.9086710214526552
1247,0.3375663339751526
1248,0.42607789436073
1249,0.7658504170823864
1250,0.5219463095404261
1251,0.8536931634526269
1252,0.4877346344859607
1253,0.6785291514809982
1254,0.4033016812047027
1255,0.7741186342115368
1256,0.7431222747743546
1257,0.8939688029458576
